YEAR,QUARTER,MONTH,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,CANCELLED,CANCELLATION_CODE,AIR_TIME,DISTANCE,WEATHER_DELAY
2021,1,2,2/1/2021 12:00:00 AM,AS,N247AK,121,SEA,ANC,2215,2205,0.00,0.00,,201.00,1448.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N260AK,60,JNU,KTN,0725,0706,0.00,0.00,,40.00,234.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N260AK,60,KTN,SEA,0920,0904,0.00,0.00,,95.00,680.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N274AK,119,SEA,ANC,2115,2110,0.00,0.00,,191.00,1448.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N284AK,223,SEA,FAI,2130,2125,0.00,0.00,,201.00,1533.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N285AK,87,SEA,ANC,0850,0846,0.00,0.00,,195.00,1448.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N285AK,98,ANC,SEA,1345,1341,0.00,0.00,,173.00,1448.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N287AK,110,ANC,SEA,0045,0055,10.00,0.00,,174.00,1448.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N419AS,124,FAI,SEA,1535,1519,0.00,0.00,,181.00,1533.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N419AS,1465,SEA,FAI,1145,1137,0.00,0.00,,195.00,1533.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N428AS,116,ANC,SEA,0500,0456,0.00,0.00,,170.00,1448.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N433AS,186,JNU,SEA,0600,0548,0.00,0.00,,117.00,909.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N464AS,115,SEA,ANC,1945,1932,0.00,0.00,,194.00,1448.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N468AS,104,ANC,SEA,1805,1758,0.00,0.00,,172.00,1448.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N468AS,93,SEA,ANC,1135,1131,0.00,0.00,,200.00,1448.00,0.00
2021,1,2,2/1/2021 12:00:00 AM,AS,N478AS,114,ANC,SEA,0145,0138,0.00,0.00,,171.00,1448.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N481AS,107,SEA,ANC,1745,1743,0.00,0.00,,203.00,1448.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N481AS,156,FAI,SEA,0130,0127,0.00,0.00,,195.00,1533.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N486AS,84,ANC,SEA,0730,0724,0.00,0.00,,185.00,1448.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N491AS,75,SEA,JNU,1550,1550,0.00,0.00,,118.00,909.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N492AS,97,SEA,ANC,1355,1357,2.00,0.00,,197.00,1448.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N512AS,127,SEA,ANC,2320,2323,3.00,0.00,,195.00,1448.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N518AS,43,ANC,BET,1120,1112,0.00,0.00,,64.00,399.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N518AS,44,BET,ANC,1330,1336,6.00,0.00,,54.00,399.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N563AS,83,SEA,ANC,0715,0726,11.00,0.00,,200.00,1448.00,0.00
2021,1,2,2/1/2021 12:00:00 AM,AS,N563AS,92,ANC,SEA,1130,1121,0.00,0.00,,175.00,1448.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N564AS,824,ANC,OGG,0945,0937,0.00,0.00,,315.00,2797.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N564AS,869,OGG,ANC,1600,1536,0.00,0.00,,352.00,2797.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N570AS,102,ANC,SEA,1555,1537,0.00,0.00,,172.00,1448.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N570AS,135,ANC,BRW,1000,0949,0.00,0.00,,115.00,725.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N570AS,50,BRW,ANC,1245,1239,0.00,0.00,,87.00,725.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N577AS,69,KTN,JNU,2050,2008,0.00,0.00,,37.00,234.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N577AS,69,SEA,KTN,1900,1852,0.00,0.00,,90.00,680.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N584AS,90,ANC,SEA,0950,0946,0.00,0.00,,174.00,1448.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N585AS,82,ANC,SEA,0600,0548,0.00,0.00,,174.00,1448.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N607AS,100,ANC,SEA,1455,1506,11.00,0.00,,171.00,1448.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N607AS,95,SEA,ANC,1015,1006,0.00,0.00,,202.00,1448.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N611AS,151,ANC,OME,1025,1015,0.00,0.00,,80.00,539.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N611AS,152,OME,ANC,1250,1230,0.00,0.00,,70.00,539.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N611AS,66,ANC,CDV,1510,1456,0.00,0.00,,31.00,160.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N611AS,66,CDV,YAK,1652,1617,0.00,0.00,,35.00,213.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N611AS,66,JNU,SEA,2005,1954,0.00,0.00,,120.00,909.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N611AS,66,YAK,JNU,1829,1755,0.00,0.00,,41.00,198.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N611AS,73,JNU,ANC,0745,0734,0.00,0.00,,99.00,571.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N611AS,73,SIT,JNU,0615,0600,0.00,0.00,,24.00,95.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N613AS,154,OTZ,ANC,1320,1327,7.00,0.00,,68.00,548.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N613AS,165,ANC,OTZ,1050,1041,0.00,0.00,,89.00,548.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N613AS,47,ANC,ADQ,0655,0647,0.00,0.00,,39.00,253.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N613AS,48,ADQ,ANC,0850,0833,0.00,0.00,,43.00,253.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N613AS,533,ANC,SCC,1545,1536,0.00,0.00,,95.00,626.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N613AS,538,SCC,ANC,1815,1753,0.00,0.00,,76.00,626.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N614AS,65,JNU,ANC,1310,1248,0.00,0.00,,94.00,571.00,0.00
2021,1,2,2/1/2021 12:00:00 AM,AS,N614AS,65,KTN,WRG,0900,0859,0.00,0.00,,21.00,82.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N614AS,65,PSG,JNU,1138,1131,0.00,0.00,,29.00,123.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N614AS,65,SEA,KTN,0705,0658,0.00,0.00,,97.00,680.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N614AS,65,WRG,PSG,1030,1033,3.00,0.00,,8.00,31.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N614AS,70,ANC,JNU,1535,1546,11.00,0.00,,78.00,571.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N614AS,70,JNU,SIT,1805,1814,9.00,0.00,,29.00,95.00,9.00
2021,1,2,2/1/2021 12:00:00 AM,AS,N615AS,54,SCC,ANC,0820,0809,0.00,0.00,,74.00,626.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N615AS,55,ANC,SCC,0550,0543,0.00,0.00,,94.00,626.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N615AS,64,ANC,JNU,1100,1048,0.00,0.00,,84.00,571.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N615AS,64,JNU,PSG,1330,1320,0.00,0.00,,26.00,123.00,0.00
2021,1,2,2/1/2021 12:00:00 AM,AS,N615AS,64,KTN,SEA,1740,1716,0.00,0.00,,94.00,680.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N615AS,64,PSG,WRG,1507,1515,8.00,0.00,,13.00,31.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N615AS,64,WRG,KTN,1618,1605,0.00,0.00,,23.00,82.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N618AS,40,ADQ,ANC,1740,1717,0.00,0.00,,46.00,253.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N618AS,49,ANC,ADQ,1550,1534,0.00,0.00,,41.00,253.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N618AS,61,CDV,ANC,1312,1259,0.00,0.00,,42.00,160.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N618AS,61,JNU,YAK,0952,0941,0.00,0.00,,,198.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N618AS,61,SEA,JNU,0730,0720,0.00,0.00,,119.00,909.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N618AS,61,YAK,CDV,1136,,,1.00,B,,213.00,
2021,1,2,2/1/2021 12:00:00 AM,AS,N622AS,101,SEA,ANC,1540,1535,0.00,0.00,,199.00,1448.00,
2021,1,2,2/1/2021 12:00:00 AM,DL,N3730B,1358,ANC,SEA,1535,1529,0.00,0.00,,171.00,1448.00,
2021,1,2,2/1/2021 12:00:00 AM,DL,N3730B,2367,SEA,ANC,2120,2143,23.00,0.00,,192.00,1448.00,
2021,1,2,2/1/2021 12:00:00 AM,DL,N3730B,2471,SEA,ANC,1135,1130,0.00,0.00,,192.00,1448.00,
2021,1,2,2/1/2021 12:00:00 AM,DL,N3764D,1157,ANC,SEA,0810,0816,6.00,0.00,,174.00,1448.00,
2021,1,2,2/1/2021 12:00:00 AM,DL,N3766,1295,SEA,ANC,1602,1556,0.00,0.00,,199.00,1448.00,
2021,1,2,2/1/2021 12:00:00 AM,DL,N377DE,661,SEA,ANC,1915,1907,0.00,0.00,,204.00,1448.00,
2021,1,2,2/1/2021 12:00:00 AM,DL,N378DA,653,ANC,SEA,0600,0548,0.00,0.00,,172.00,1448.00,
2021,1,2,2/1/2021 12:00:00 AM,DL,N379DA,1382,ANC,SEA,0155,0141,0.00,0.00,,172.00,1448.00,
2021,1,2,2/1/2021 12:00:00 AM,DL,N675DL,2098,ANC,MSP,2244,2250,6.00,0.00,,276.00,2519.00,
2021,1,2,2/1/2021 12:00:00 AM,DL,N675DL,477,MSP,ANC,1815,1813,0.00,0.00,,339.00,2519.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N294SY,3694,SEA,FAI,2120,2138,18.00,0.00,,208.00,1533.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N603CZ,3565,FAI,SEA,0130,0155,25.00,0.00,,195.00,1533.00,
2021,1,2,2/1/2021 12:00:00 AM,QX,N643QX,2108,ANC,SEA,1705,1702,0.00,0.00,,176.00,1448.00,
2021,1,2,2/1/2021 12:00:00 AM,QX,N643QX,2131,ANC,FAI,0600,0559,0.00,0.00,,51.00,261.00,
2021,1,2,2/1/2021 12:00:00 AM,QX,N643QX,2132,FAI,ANC,0745,0748,3.00,0.00,,45.00,261.00,
2021,1,2,2/1/2021 12:00:00 AM,QX,N643QX,2186,ANC,FAI,0940,0947,7.00,0.00,,49.00,261.00,
2021,1,2,2/1/2021 12:00:00 AM,QX,N643QX,2187,FAI,ANC,1125,1128,3.00,0.00,,41.00,261.00,
2021,1,2,2/1/2021 12:00:00 AM,QX,N643QX,2538,ANC,FAI,1310,1307,0.00,0.00,,48.00,261.00,
2021,1,2,2/1/2021 12:00:00 AM,QX,N643QX,2593,FAI,ANC,1455,1445,0.00,0.00,,39.00,261.00,
2021,1,2,2/1/2021 12:00:00 AM,QX,N649QX,2081,SEA,ANC,0600,0556,0.00,0.00,,210.00,1448.00,
2021,1,2,2/1/2021 12:00:00 AM,QX,N649QX,2147,ANC,FAI,2010,2003,0.00,0.00,,47.00,261.00,
2021,1,2,2/1/2021 12:00:00 AM,QX,N649QX,2167,ANC,FAI,1640,1639,0.00,0.00,,47.00,261.00,
2021,1,2,2/1/2021 12:00:00 AM,QX,N649QX,2194,FAI,ANC,1825,1817,0.00,0.00,,40.00,261.00,
2021,1,2,2/1/2021 12:00:00 AM,QX,N649QX,2211,AKN,DLG,1225,1218,0.00,0.00,,22.00,71.00,
2021,1,2,2/1/2021 12:00:00 AM,QX,N649QX,2211,ANC,AKN,1030,1028,0.00,0.00,,48.00,288.00,
2021,1,2,2/1/2021 12:00:00 AM,QX,N649QX,2211,DLG,ANC,1345,1340,0.00,0.00,,48.00,329.00,
2021,1,2,2/1/2021 12:00:00 AM,QX,N649QX,2312,FAI,ANC,2155,,,1.00,A,,261.00,
2021,1,2,2/1/2021 12:00:00 AM,UA,N14214,1959,ANC,DEN,2347,2337,0.00,0.00,,270.00,2405.00,
2021,1,2,2/1/2021 12:00:00 AM,UA,N14214,280,DEN,ANC,1135,1135,0.00,0.00,,324.00,2405.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N247AK,114,ANC,SEA,0145,0148,3.00,0.00,,166.00,1448.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N273AK,102,ANC,SEA,1555,1541,0.00,0.00,,168.00,1448.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N273AK,87,SEA,ANC,0850,0831,0.00,0.00,,203.00,1448.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N274AK,116,ANC,SEA,0500,0443,0.00,0.00,,167.00,1448.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N284AK,156,FAI,SEA,0130,0114,0.00,0.00,,175.00,1533.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N290AK,69,KTN,JNU,2050,2029,0.00,0.00,,41.00,234.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N290AK,69,SEA,KTN,1900,1854,0.00,0.00,,101.00,680.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N296AK,223,SEA,FAI,2130,2119,0.00,0.00,,231.00,1533.00,0.00
2021,1,2,2/2/2021 12:00:00 AM,AS,N423AS,127,SEA,ANC,2320,2307,0.00,0.00,,219.00,1448.00,0.00
2021,1,2,2/2/2021 12:00:00 AM,AS,N431AS,93,SEA,ANC,1135,1142,7.00,0.00,,205.00,1448.00,0.00
2021,1,2,2/2/2021 12:00:00 AM,AS,N440AS,119,SEA,ANC,2115,2059,0.00,0.00,,203.00,1448.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N461AS,124,FAI,SEA,1535,1545,10.00,0.00,,166.00,1533.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N461AS,1465,SEA,FAI,1145,1145,0.00,0.00,,222.00,1533.00,0.00
2021,1,2,2/2/2021 12:00:00 AM,AS,N464AS,104,ANC,SEA,1805,1754,0.00,0.00,,161.00,1448.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N464AS,84,ANC,SEA,0730,0725,0.00,0.00,,175.00,1448.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N464AS,97,SEA,ANC,1355,1346,0.00,0.00,,215.00,1448.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N481AS,98,ANC,SEA,1345,1333,0.00,0.00,,161.00,1448.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N491AS,60,JNU,KTN,0725,0719,0.00,0.00,,40.00,234.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N491AS,60,KTN,SEA,0920,0903,0.00,0.00,,86.00,680.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N492AS,75,SEA,JNU,1550,1547,0.00,0.00,,138.00,909.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N492AS,90,ANC,SEA,0950,0937,0.00,0.00,,166.00,1448.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N512AS,872,ANC,KOA,0920,0904,0.00,0.00,,367.00,2874.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N516AS,95,SEA,ANC,1015,1007,0.00,0.00,,206.00,1448.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N518AS,100,ANC,SEA,1455,1441,0.00,0.00,,162.00,1448.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N534AS,115,SEA,ANC,1945,1945,0.00,0.00,,212.00,1448.00,0.00
2021,1,2,2/2/2021 12:00:00 AM,AS,N535AS,101,SEA,ANC,1540,1533,0.00,0.00,,210.00,1448.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N558AS,873,KOA,ANC,1420,1416,0.00,0.00,,319.00,2874.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N562AS,82,ANC,SEA,0600,0549,0.00,0.00,,165.00,1448.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N577AS,186,JNU,SEA,0600,0549,0.00,0.00,,114.00,909.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N585AS,121,SEA,ANC,2215,2215,0.00,0.00,,205.00,1448.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N586AS,83,SEA,ANC,0715,0713,0.00,0.00,,197.00,1448.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N586AS,92,ANC,SEA,1130,1125,0.00,0.00,,166.00,1448.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N589AS,107,SEA,ANC,1745,1813,28.00,0.00,,215.00,1448.00,0.00
2021,1,2,2/2/2021 12:00:00 AM,AS,N607AS,61,CDV,ANC,1312,1439,87.00,0.00,,34.00,160.00,0.00
2021,1,2,2/2/2021 12:00:00 AM,AS,N607AS,61,JNU,YAK,0952,1145,113.00,0.00,,40.00,198.00,0.00
2021,1,2,2/2/2021 12:00:00 AM,AS,N607AS,61,SEA,JNU,0730,0936,126.00,0.00,,133.00,909.00,0.00
2021,1,2,2/2/2021 12:00:00 AM,AS,N607AS,61,YAK,CDV,1136,1315,99.00,0.00,,40.00,213.00,0.00
2021,1,2,2/2/2021 12:00:00 AM,AS,N611AS,40,ADQ,ANC,1740,1721,0.00,0.00,,38.00,253.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N611AS,49,ANC,ADQ,1550,1550,0.00,0.00,,42.00,253.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N611AS,65,JNU,ANC,1310,1300,0.00,0.00,,101.00,571.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N611AS,65,KTN,WRG,0900,0856,0.00,0.00,,19.00,82.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N611AS,65,PSG,JNU,1138,1126,0.00,0.00,,27.00,123.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N611AS,65,SEA,KTN,0705,0704,0.00,0.00,,93.00,680.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N611AS,65,WRG,PSG,1030,1025,0.00,0.00,,9.00,31.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N613AS,64,ANC,JNU,1100,1055,0.00,0.00,,71.00,571.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N613AS,64,JNU,PSG,1330,1321,0.00,0.00,,26.00,123.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N613AS,64,KTN,SEA,1740,1720,0.00,0.00,,87.00,680.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N613AS,64,PSG,WRG,1507,1455,0.00,0.00,,9.00,31.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N613AS,64,WRG,KTN,1618,1601,0.00,0.00,,27.00,82.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N614AS,151,ANC,OME,1025,1023,0.00,0.00,,73.00,539.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N614AS,152,OME,ANC,1250,1233,0.00,0.00,,72.00,539.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N614AS,66,ANC,CDV,1510,1453,0.00,0.00,,33.00,160.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N614AS,66,CDV,YAK,1652,1627,0.00,0.00,,36.00,213.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N614AS,66,JNU,SEA,2005,1952,0.00,0.00,,106.00,909.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N614AS,66,YAK,JNU,1829,1759,0.00,0.00,,35.00,198.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N614AS,73,JNU,ANC,0745,0739,0.00,0.00,,99.00,571.00,0.00
2021,1,2,2/2/2021 12:00:00 AM,AS,N614AS,73,SIT,JNU,0615,0608,0.00,0.00,,24.00,95.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N618AS,43,ANC,BET,1120,1109,0.00,0.00,,84.00,399.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N618AS,44,BET,ANC,1330,1335,5.00,0.00,,56.00,399.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N618AS,54,SCC,ANC,0820,0758,0.00,0.00,,82.00,626.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N618AS,55,ANC,SCC,0550,0540,0.00,0.00,,89.00,626.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N618AS,70,ANC,JNU,1535,1530,0.00,0.00,,71.00,571.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N618AS,70,JNU,SIT,1805,1746,0.00,0.00,,24.00,95.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N619AS,135,ANC,BRW,1000,1003,3.00,0.00,,104.00,725.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N619AS,45,ANC,BET,1800,1800,0.00,0.00,,60.00,399.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N619AS,46,BET,ANC,2010,1958,0.00,0.00,,52.00,399.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N619AS,50,BRW,ANC,1245,1250,5.00,0.00,,93.00,725.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N622AS,154,OTZ,ANC,1320,1320,0.00,0.00,,72.00,548.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N622AS,165,ANC,OTZ,1050,1046,0.00,0.00,,77.00,548.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N622AS,533,ANC,SCC,1545,1522,0.00,0.00,,90.00,626.00,
2021,1,2,2/2/2021 12:00:00 AM,AS,N622AS,538,SCC,ANC,1815,1800,0.00,0.00,,82.00,626.00,
2021,1,2,2/2/2021 12:00:00 AM,DL,N3730B,1382,ANC,SEA,0155,0152,0.00,0.00,,166.00,1448.00,
2021,1,2,2/2/2021 12:00:00 AM,DL,N3737C,2471,SEA,ANC,1135,1134,0.00,0.00,,196.00,1448.00,
2021,1,2,2/2/2021 12:00:00 AM,DL,N3748Y,1295,SEA,ANC,1602,1556,0.00,0.00,,199.00,1448.00,
2021,1,2,2/2/2021 12:00:00 AM,DL,N3766,653,ANC,SEA,0600,0558,0.00,0.00,,168.00,1448.00,
2021,1,2,2/2/2021 12:00:00 AM,DL,N377DE,1358,ANC,SEA,1340,1339,0.00,0.00,,167.00,1448.00,
2021,1,2,2/2/2021 12:00:00 AM,DL,N379DA,2367,SEA,ANC,2120,2136,16.00,0.00,,201.00,1448.00,
2021,1,2,2/2/2021 12:00:00 AM,DL,N675DL,2098,ANC,MSP,2244,2244,0.00,0.00,,279.00,2519.00,
2021,1,2,2/2/2021 12:00:00 AM,DL,N675DL,477,MSP,ANC,1815,1809,0.00,0.00,,340.00,2519.00,
2021,1,2,2/2/2021 12:00:00 AM,OO,N294SY,3565,FAI,SEA,0130,0159,29.00,0.00,,190.00,1533.00,
2021,1,2,2/2/2021 12:00:00 AM,OO,N604CZ,3694,SEA,FAI,2120,2125,5.00,0.00,,262.00,1533.00,64.00
2021,1,2,2/2/2021 12:00:00 AM,QX,N643QX,2081,SEA,ANC,0600,0556,0.00,0.00,,218.00,1448.00,
2021,1,2,2/2/2021 12:00:00 AM,QX,N643QX,2147,ANC,FAI,2010,2002,0.00,0.00,,42.00,261.00,
2021,1,2,2/2/2021 12:00:00 AM,QX,N643QX,2167,ANC,FAI,1640,1638,0.00,0.00,,40.00,261.00,
2021,1,2,2/2/2021 12:00:00 AM,QX,N643QX,2186,ANC,FAI,0940,0936,0.00,0.00,,43.00,261.00,
2021,1,2,2/2/2021 12:00:00 AM,QX,N643QX,2187,FAI,ANC,1125,1121,0.00,0.00,,51.00,261.00,
2021,1,2,2/2/2021 12:00:00 AM,QX,N643QX,2194,FAI,ANC,1825,1810,0.00,0.00,,47.00,261.00,
2021,1,2,2/2/2021 12:00:00 AM,QX,N643QX,2312,FAI,ANC,2155,2157,2.00,0.00,,42.00,261.00,
2021,1,2,2/2/2021 12:00:00 AM,QX,N643QX,2538,ANC,FAI,1310,1342,32.00,0.00,,41.00,261.00,0.00
2021,1,2,2/2/2021 12:00:00 AM,QX,N643QX,2593,FAI,ANC,1455,1505,10.00,0.00,,46.00,261.00,
2021,1,2,2/2/2021 12:00:00 AM,QX,N649QX,2108,ANC,SEA,1705,1702,0.00,0.00,,164.00,1448.00,
2021,1,2,2/2/2021 12:00:00 AM,QX,N649QX,2131,ANC,FAI,0600,0555,0.00,0.00,,44.00,261.00,
2021,1,2,2/2/2021 12:00:00 AM,QX,N649QX,2132,FAI,ANC,0745,0747,2.00,0.00,,44.00,261.00,
2021,1,2,2/2/2021 12:00:00 AM,QX,N649QX,2211,AKN,DLG,1225,1400,95.00,0.00,,21.00,71.00,32.00
2021,1,2,2/2/2021 12:00:00 AM,QX,N649QX,2211,ANC,AKN,1030,1128,58.00,0.00,,53.00,288.00,58.00
2021,1,2,2/2/2021 12:00:00 AM,QX,N649QX,2211,DLG,ANC,1345,1525,100.00,0.00,,48.00,329.00,4.00
2021,1,2,2/2/2021 12:00:00 AM,UA,N77258,1959,ANC,DEN,2347,2352,5.00,0.00,,269.00,2405.00,
2021,1,2,2/2/2021 12:00:00 AM,UA,N77258,280,DEN,ANC,1130,1122,0.00,0.00,,337.00,2405.00,0.00
2021,1,2,2/3/2021 12:00:00 AM,AS,N215AK,69,KTN,JNU,2050,2056,6.00,0.00,,49.00,234.00,0.00
2021,1,2,2/3/2021 12:00:00 AM,AS,N215AK,69,SEA,KTN,1900,1853,0.00,0.00,,127.00,680.00,0.00
2021,1,2,2/3/2021 12:00:00 AM,AS,N247AK,127,SEA,ANC,2320,2311,0.00,0.00,,247.00,1448.00,0.00
2021,1,2,2/3/2021 12:00:00 AM,AS,N273AK,83,SEA,ANC,0715,0703,0.00,0.00,,215.00,1448.00,0.00
2021,1,2,2/3/2021 12:00:00 AM,AS,N273AK,92,ANC,SEA,1130,1128,0.00,0.00,,163.00,1448.00,
2021,1,2,2/3/2021 12:00:00 AM,AS,N278AK,87,SEA,ANC,0850,0837,0.00,0.00,,216.00,1448.00,
2021,1,2,2/3/2021 12:00:00 AM,AS,N278AK,98,ANC,SEA,1345,1340,0.00,0.00,,150.00,1448.00,
2021,1,2,2/3/2021 12:00:00 AM,AS,N283AK,124,FAI,SEA,1535,1549,14.00,0.00,,165.00,1533.00,
2021,1,2,2/3/2021 12:00:00 AM,AS,N283AK,1465,SEA,FAI,1145,1137,0.00,0.00,,234.00,1533.00,0.00
2021,1,2,2/3/2021 12:00:00 AM,AS,N290AK,100,ANC,SEA,1455,1450,0.00,0.00,,152.00,1448.00,
